#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2019-01-01 00:00 to 2019-12-31 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2125: Circleville, UT
# 
# Data items provided in this file:
#
# Element Name               Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                               
# Air Temperature Observed   Value       None           Instantaneous      N/A        Degrees fahrenheit   N/A           TOBS          Instantaneously observed air temperature  
# Solar Radiation Average    Value       None           Hour               N/A        Watts/meter squared  N/A           SRADV         Average solar radiation                   
# Wind Speed Average         Value       None           Hour               N/A        Miles/hour           N/A           WSPDV         Average wind speed                        
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -2            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -4            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -8            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -20           STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -40           STO           Observed soil temperature                 
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Circleville (2125) 
# Utah  SCAN Site - 6120 ft
# Reporting Frequency: Hourly; Date Range: 2019-01-01 00:00 to 2019-12-31 23:00
#
# As of: Feb 2, 2021 10:15:03 AM GMT-08:00
#
Date,Station Id,Air Temperature Observed (degF),Solar Radiation Average (watt/m2),Wind Speed Average (mph),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2019-04-03 14:00,2125,50,670.10,3.9,53,51,44,44,43
2019-04-03 15:00,2125,51,564.10,4.2,55,52,45,44,43
2019-04-03 16:00,2125,53,214.90,3.6,55,53,46,45,43
2019-04-03 17:00,2125,52,135.30,2.0,54,54,46,45,43
2019-04-03 18:00,2125,52,21.25,0.9,53,54,47,45,43
2019-04-03 19:00,2125,50,0.10,2.1,52,53,47,44,43
2019-04-03 20:00,2125,44,0.00,3.2,50,53,48,45,43
2019-04-03 21:00,2125,39,0.00,2.3,48,51,48,44,43
2019-04-03 22:00,2125,38,0.00,0.9,47,50,48,44,43
2019-04-03 23:00,2125,35,0.00,2.4,46,49,48,44,43
2019-04-04 00:00,2125,37,0.00,4.1,44,48,48,44,43
2019-04-04 01:00,2125,36,0.00,1.3,43,47,47,45,43
2019-04-04 02:00,2125,35,0.00,3.2,42,46,47,45,43
2019-04-04 03:00,2125,33,0.00,2.5,41,46,47,45,43
2019-04-04 04:00,2125,34,0.00,2.4,41,45,47,45,43
2019-04-04 05:00,2125,31,0.08,1.9,40,44,46,45,43
2019-04-04 06:00,2125,31,50.62,1.8,39,43,46,45,43
2019-04-04 07:00,2125,35,232.80,0.7,39,43,46,45,43
2019-04-04 08:00,2125,42,463.90,1.5,39,42,45,45,43
2019-04-04 09:00,2125,44,679.30,2.3,41,42,45,45,43
2019-04-04 10:00,2125,51,597.50,6.4,47,43,45,45,43
2019-04-04 11:00,2125,54,747.10,10.8,50,45,44,45,44
2019-04-04 12:00,2125,57,694.40,10.2,53,47,44,45,43
2019-04-04 13:00,2125,60,657.80,11.2,55,49,45,45,43
2019-04-04 14:00,2125,61,429.70,15.5,56,52,45,45,43
2019-04-04 15:00,2125,58,462.30,12.9,56,53,46,45,44
2019-04-04 16:00,2125,59,442.10,9.3,55,54,46,45,43
2019-04-04 17:00,2125,59,174.60,11.7,55,54,47,45,44
2019-04-04 18:00,2125,57,44.89,9.5,54,54,47,45,43
2019-04-04 19:00,2125,50,0.16,6.1,52,54,48,45,44
2019-04-04 20:00,2125,46,0.00,4.5,51,53,48,45,44
2019-04-04 21:00,2125,41,0.00,3.5,49,52,49,45,44
2019-04-04 22:00,2125,40,0.00,4.5,47,51,49,45,44
2019-04-04 23:00,2125,43,0.00,5.0,46,50,49,45,44
2019-04-05 00:00,2125,44,0.00,2.7,45,48,48,45,44
2019-04-05 01:00,2125,41,0.00,3.6,44,48,48,45,44
2019-04-05 02:00,2125,38,0.00,4.4,43,47,48,45,44
2019-04-05 03:00,2125,38,0.00,2.8,42,46,47,45,44
2019-04-05 04:00,2125,36,0.00,3.6,41,45,47,45,44
2019-04-05 05:00,2125,29,0.07,2.2,40,44,47,45,44
2019-04-05 06:00,2125,33,37.20,2.8,39,44,46,45,44
2019-04-05 07:00,2125,31,214.10,0.6,39,43,46,45,44
2019-04-05 08:00,2125,41,445.50,3.4,39,42,46,45,44
2019-04-05 09:00,2125,46,649.40,3.4,41,43,45,45,44
2019-04-05 10:00,2125,54,855.00,8.5,46,43,45,45,44
2019-04-05 11:00,2125,56,506.70,9.6,52,45,45,45,44
2019-04-05 12:00,2125,55,526.90,7.8,54,47,45,45,44
2019-04-05 13:00,2125,58,501.90,11.0,55,49,45,45,44
2019-04-05 14:00,2125,57,462.50,11.3,56,51,46,45,44
2019-04-05 15:00,2125,57,251.20,10.7,56,53,46,45,44
2019-04-05 16:00,2125,55,80.50,12.3,55,54,47,45,44
2019-04-05 17:00,2125,52,67.80,5.7,54,54,47,45,44
2019-04-05 18:00,2125,54,29.45,4.1,52,53,47,45,44
2019-04-05 19:00,2125,52,0.01,4.1,52,53,48,45,44
2019-04-05 20:00,2125,49,0.00,7.6,51,52,48,45,44
2019-04-05 21:00,2125,47,0.00,2.9,50,52,48,45,44
2019-04-05 22:00,2125,44,0.00,6.6,49,51,48,45,44
2019-04-05 23:00,2125,45,0.00,9.2,48,50,48,45,44
2019-04-06 00:00,2125,46,0.00,6.6,47,49,48,45,44
2019-04-06 01:00,2125,43,0.00,5.4,47,49,48,45,44
2019-04-06 02:00,2125,43,0.00,4.7,46,48,48,45,44
2019-04-06 03:00,2125,43,0.00,5.5,46,48,48,45,44
2019-04-06 04:00,2125,43,0.00,8.6,46,48,47,45,44
2019-04-06 05:00,2125,42,0.06,10.1,45,47,47,45,44
2019-04-06 06:00,2125,42,9.60,6.1,45,47,47,45,44
2019-04-06 07:00,2125,39,100.40,4.1,44,47,47,45,44
2019-04-06 08:00,2125,45,376.80,4.8,44,46,47,45,44
2019-04-06 09:00,2125,49,683.80,9.6,45,46,47,45,44
2019-04-06 10:00,2125,53,632.50,12.4,50,46,47,45,44
2019-04-06 11:00,2125,54,1008.00,9.0,52,47,46,46,44
2019-04-06 12:00,2125,55,933.00,9.6,58,49,46,46,44
2019-04-06 13:00,2125,57,791.60,13.7,62,53,47,46,44
2019-04-06 14:00,2125,59,687.50,12.2,61,56,47,46,44
2019-04-06 15:00,2125,59,445.70,15.1,61,58,48,46,44
2019-04-06 16:00,2125,58,175.70,12.6,60,59,49,46,44
2019-04-06 17:00,2125,56,99.20,6.8,58,59,49,46,44
2019-04-06 18:00,2125,53,18.05,5.2,57,58,50,46,44
2019-04-06 19:00,2125,48,0.18,5.2,55,57,51,46,44
2019-04-06 20:00,2125,47,0.00,5.7,53,56,51,46,44
2019-04-06 21:00,2125,42,0.00,2.7,52,55,51,46,44
2019-04-06 22:00,2125,38,0.00,3.0,50,54,51,46,44
2019-04-06 23:00,2125,38,0.00,3.0,48,53,51,46,44
2019-04-07 00:00,2125,35,0.00,2.0,47,51,51,46,44
2019-04-07 01:00,2125,30,0.00,3.2,46,50,51,46,44
2019-04-07 02:00,2125,29,0.00,2.7,45,49,50,46,44
2019-04-07 03:00,2125,30,0.00,1.4,43,48,50,46,44
2019-04-07 04:00,2125,33,0.00,3.2,42,47,49,46,44
2019-04-07 05:00,2125,27,0.32,4.4,41,46,49,46,44
2019-04-07 06:00,2125,28,56.06,2.8,40,45,48,46,44
2019-04-07 07:00,2125,32,258.90,1.8,40,44,48,46,44
2019-04-07 08:00,2125,40,471.10,2.9,40,44,47,46,44
2019-04-07 09:00,2125,47,663.10,3.9,42,44,47,46,44
2019-04-07 10:00,2125,51,730.30,2.8,47,45,47,46,44
2019-04-07 11:00,2125,54,811.00,4.8,52,46,46,46,44
2019-04-07 12:00,2125,62,956.00,11.6,55,49,46,46,44
2019-04-07 13:00,2125,63,928.00,13.4,60,52,47,46,44
2019-04-07 14:00,2125,65,833.00,12.8,61,55,47,46,44
2019-04-07 15:00,2125,67,682.20,8.9,61,58,48,46,44
2019-04-07 16:00,2125,67,480.30,10.4,60,60,49,46,44
2019-04-07 17:00,2125,66,261.60,8.9,60,61,50,46,44
2019-04-07 18:00,2125,63,48.15,2.7,58,60,51,46,44
2019-04-07 19:00,2125,57,0.27,2.9,57,60,51,46,44
2019-04-07 20:00,2125,52,0.00,4.2,55,58,52,46,44
2019-04-07 21:00,2125,44,0.00,4.8,53,57,52,46,44
2019-04-07 22:00,2125,49,0.00,6.7,51,56,52,46,44
2019-04-07 23:00,2125,56,0.00,2.2,50,54,52,46,44
2019-04-08 00:00,2125,49,0.00,1.9,49,53,52,46,44
2019-04-08 01:00,2125,43,0.00,2.0,48,52,51,46,44
2019-04-08 02:00,2125,38,0.00,3.7,47,51,51,46,44
2019-04-08 03:00,2125,39,0.00,1.9,46,50,51,46,44
2019-04-08 04:00,2125,34,0.00,3.4,45,49,51,46,44
2019-04-08 05:00,2125,33,0.32,3.3,44,48,50,46,44
2019-04-08 06:00,2125,32,56.35,2.6,43,47,50,47,44
2019-04-08 07:00,2125,38,240.10,2.6,42,47,49,47,44
2019-04-08 08:00,2125,46,495.50,3.6,43,46,49,47,44
2019-04-08 09:00,2125,53,693.00,3.2,45,46,48,47,44
2019-04-08 10:00,2125,64,844.00,11.2,50,47,48,47,44
2019-04-08 11:00,2125,67,925.00,10.8,55,49,48,47,44
2019-04-08 12:00,2125,70,941.00,10.9,60,51,48,47,44
2019-04-08 13:00,2125,71,798.00,9.0,63,55,48,47,44
2019-04-08 14:00,2125,71,736.70,10.6,64,58,49,47,44
2019-04-08 15:00,2125,72,577.90,10.4,63,60,50,47,44
2019-04-08 16:00,2125,71,438.10,10.8,63,62,51,47,44
2019-04-08 17:00,2125,71,172.80,10.2,62,62,51,47,44
2019-04-08 18:00,2125,67,40.55,8.8,61,62,52,47,44
2019-04-08 19:00,2125,61,0.26,6.7,59,61,53,47,44
2019-04-08 20:00,2125,55,0.01,5.4,57,60,53,47,44
2019-04-08 21:00,2125,51,0.00,4.3,55,59,54,47,44
2019-04-08 22:00,2125,49,0.00,2.2,54,58,54,47,44
2019-04-08 23:00,2125,47,0.00,3.6,52,56,54,47,44
2019-04-09 00:00,2125,46,0.00,3.3,51,55,53,47,44
2019-04-09 01:00,2125,48,0.00,6.4,50,54,53,47,44
2019-04-09 02:00,2125,49,0.00,7.1,49,53,53,47,44
2019-04-09 03:00,2125,51,0.00,5.8,49,53,53,47,45
2019-04-09 04:00,2125,45,0.00,3.3,49,52,52,47,45
2019-04-09 05:00,2125,48,0.09,6.4,48,51,52,47,45
2019-04-09 06:00,2125,46,26.04,3.3,47,51,51,47,44
2019-04-09 07:00,2125,47,107.70,3.2,47,50,51,47,45
2019-04-09 08:00,2125,54,206.60,9.1,47,50,51,47,45
2019-04-09 09:00,2125,60,435.90,16.9,48,50,51,47,44
2019-04-09 10:00,2125,63,763.10,18.4,50,50,50,47,45
2019-04-09 11:00,2125,64,861.00,19.6,54,51,50,47,45
2019-04-09 12:00,2125,67,781.50,19.9,58,53,50,47,45
2019-04-09 13:00,2125,68,897.00,23.6,60,56,50,47,45
2019-04-09 14:00,2125,66,791.90,21.3,61,58,51,47,45
2019-04-09 15:00,2125,68,552.00,20.2,61,60,51,48,45
2019-04-09 16:00,2125,65,458.70,21.2,60,61,52,47,45
2019-04-09 17:00,2125,64,80.60,18.3,60,61,53,48,45
2019-04-09 18:00,2125,57,25.32,13.5,58,61,53,48,45
2019-04-09 19:00,2125,44,0.04,27.4,57,60,54,48,45
2019-04-09 20:00,2125,38,0.02,19.4,55,59,54,48,45
2019-04-09 21:00,2125,35,1.00,15.2,52,57,54,48,45
2019-04-09 22:00,2125,33,0.28,14.2,50,56,54,48,45
2019-04-09 23:00,2125,33,0.00,14.5,48,54,54,48,45
2019-04-10 00:00,2125,34,0.00,12.0,47,53,53,48,45
2019-04-10 01:00,2125,34,0.00,7.7,46,51,53,48,45
2019-04-10 02:00,2125,33,0.00,9.6,45,51,52,48,45
2019-04-10 03:00,2125,33,0.00,11.2,44,50,52,48,45
2019-04-10 04:00,2125,32,0.00,16.5,44,49,51,48,45
2019-04-10 05:00,2125,31,0.25,10.9,43,48,51,48,45
2019-04-10 06:00,2125,31,25.48,6.1,42,47,51,48,45
2019-04-10 07:00,2125,32,145.90,5.3,41,46,50,48,45
2019-04-10 08:00,2125,33,201.20,4.9,41,46,50,48,45
2019-04-10 09:00,2125,33,276.00,4.6,42,46,49,48,45
2019-04-10 10:00,2125,35,333.30,7.3,43,46,49,48,45
2019-04-10 11:00,2125,36,336.30,8.1,45,47,49,48,45
2019-04-10 12:00,2125,37,305.30,10.0,46,47,48,48,45
2019-04-10 13:00,2125,36,494.10,3.9,46,48,48,48,45
2019-04-10 14:00,2125,38,366.00,6.6,47,48,48,48,45
2019-04-10 15:00,2125,36,394.00,11.7,47,49,48,48,45
2019-04-10 16:00,2125,39,263.50,12.1,47,50,48,48,45
2019-04-10 17:00,2125,38,128.60,11.1,47,50,48,48,45
2019-04-10 18:00,2125,36,28.05,12.6,46,50,49,48,45
2019-04-10 19:00,2125,33,0.73,6.5,45,49,49,48,45
2019-04-10 20:00,2125,33,0.00,8.0,44,48,49,48,45
2019-04-10 21:00,2125,33,0.00,10.0,43,47,49,48,45
2019-04-10 22:00,2125,33,0.00,12.8,42,47,48,48,45
2019-04-10 23:00,2125,32,0.00,12.7,41,46,48,48,45
2019-04-11 00:00,2125,33,0.00,9.5,41,45,48,48,45
2019-04-11 01:00,2125,33,0.00,8.5,40,45,47,48,45
2019-04-11 02:00,2125,33,0.00,7.9,40,44,47,48,45
2019-04-11 03:00,2125,32,0.00,3.7,39,44,47,48,45
2019-04-11 04:00,2125,32,0.00,2.5,39,43,47,48,45
2019-04-11 05:00,2125,29,0.39,5.9,38,43,46,48,45
2019-04-11 06:00,2125,31,25.65,10.4,38,42,46,48,45
2019-04-11 07:00,2125,32,75.33,9.4,37,42,46,48,45
2019-04-11 08:00,2125,33,148.90,9.8,37,41,45,48,45
2019-04-11 09:00,2125,35,303.40,9.6,37,41,45,48,45
2019-04-11 10:00,2125,38,304.20,10.8,38,41,45,48,45
2019-04-11 11:00,2125,37,282.80,7.4,40,42,45,48,45
2019-04-11 12:00,2125,34,293.20,4.6,41,43,45,48,45
2019-04-11 13:00,2125,36,507.90,2.8,42,43,44,48,45
2019-04-11 14:00,2125,40,650.20,2.7,44,44,44,48,45
2019-04-11 15:00,2125,44,429.80,3.5,46,46,45,48,45
2019-04-11 16:00,2125,42,214.60,6.5,47,48,45,48,45
2019-04-11 17:00,2125,42,135.90,13.2,46,48,45,48,45
2019-04-11 18:00,2125,38,37.97,7.2,45,49,46,48,45
2019-04-11 19:00,2125,35,0.44,2.5,44,48,46,48,45
2019-04-11 20:00,2125,31,0.00,3.2,42,47,46,48,45
2019-04-11 21:00,2125,27,0.00,2.8,41,46,46,48,45
2019-04-11 22:00,2125,26,0.00,2.5,39,45,46,47,45
2019-04-11 23:00,2125,27,0.00,2.4,38,44,46,47,45
2019-04-12 00:00,2125,25,0.00,3.5,38,43,46,47,45
2019-04-12 01:00,2125,26,0.00,1.9,37,42,45,47,45
2019-04-12 02:00,2125,24,0.01,2.6,36,41,45,47,45
2019-04-12 03:00,2125,23,0.00,2.7,36,41,45,47,45
2019-04-12 04:00,2125,22,0.01,3.5,35,40,44,47,45
2019-04-12 05:00,2125,20,0.62,1.8,35,39,44,47,45
2019-04-12 06:00,2125,21,41.02,0.8,34,39,44,47,45
2019-04-12 07:00,2125,26,168.40,0.8,34,38,43,47,45
2019-04-12 08:00,2125,30,400.70,1.8,34,38,43,47,46
2019-04-12 09:00,2125,35,640.20,6.2,35,38,43,47,46
2019-04-12 10:00,2125,37,504.00,6.1,40,38,42,47,46
2019-04-12 11:00,2125,41,670.90,4.6,43,40,42,47,45
2019-04-12 12:00,2125,43,692.80,4.0,45,42,42,47,46
2019-04-12 13:00,2125,46,896.00,5.3,49,44,42,47,46
2019-04-12 14:00,2125,45,1046.00,12.1,51,47,42,47,46
2019-04-12 15:00,2125,48,728.60,14.2,52,50,43,47,45
2019-04-12 16:00,2125,46,408.50,13.5,51,52,44,47,45
2019-04-12 17:00,2125,43,92.50,7.0,50,53,45,47,45
2019-04-12 18:00,2125,42,73.27,9.5,49,53,46,47,46
2019-04-12 19:00,2125,40,0.65,10.7,47,52,46,47,45
2019-04-12 20:00,2125,36,0.00,14.5,46,51,47,47,46
2019-04-12 21:00,2125,34,0.00,7.4,44,50,47,47,45
2019-04-12 22:00,2125,33,0.00,4.1,43,48,47,47,46
2019-04-12 23:00,2125,32,0.00,2.7,42,47,47,47,46
2019-04-13 00:00,2125,25,0.00,4.1,41,46,47,47,46
2019-04-13 01:00,2125,26,0.00,3.0,39,45,47,46,46
2019-04-13 02:00,2125,22,0.00,2.5,38,44,46,46,46
2019-04-13 03:00,2125,21,0.01,3.8,37,43,46,46,46
2019-04-13 04:00,2125,23,0.02,2.2,36,42,46,46,46
2019-04-13 05:00,2125,21,0.82,3.5,36,41,45,47,46
2019-04-13 06:00,2125,21,84.30,2.3,35,40,45,46,46
2019-04-13 07:00,2125,27,311.40,1.4,35,40,44,46,45
2019-04-13 08:00,2125,34,527.90,1.5,35,39,44,46,46
2019-04-13 09:00,2125,40,722.80,4.3,36,39,44,46,46
2019-04-13 10:00,2125,42,881.00,4.6,42,40,43,46,46
2019-04-13 11:00,2125,46,1052.00,4.1,49,42,43,46,45
2019-04-13 12:00,2125,47,1019.00,3.2,55,45,43,46,46
2019-04-13 13:00,2125,49,956.00,4.9,58,49,43,46,46
2019-04-13 14:00,2125,51,856.00,4.9,59,53,44,46,46
2019-04-13 15:00,2125,54,703.80,4.0,58,56,45,46,46
2019-04-13 16:00,2125,55,508.30,7.6,57,58,46,46,46
2019-04-13 17:00,2125,54,288.50,8.9,56,58,47,46,46
2019-04-13 18:00,2125,52,75.39,8.7,55,58,48,46,46
2019-04-13 19:00,2125,44,0.52,6.5,53,57,49,46,46
2019-04-13 20:00,2125,41,0.00,4.9,51,56,49,46,46
2019-04-13 21:00,2125,36,0.00,3.1,49,54,50,46,46
2019-04-13 22:00,2125,37,0.00,3.8,47,53,50,46,46
2019-04-13 23:00,2125,33,0.00,3.0,46,51,50,46,46
2019-04-14 00:00,2125,30,0.00,3.4,44,50,49,46,46
2019-04-14 01:00,2125,31,0.00,1.5,43,49,49,46,46
2019-04-14 02:00,2125,33,0.00,3.3,42,48,49,46,46
2019-04-14 03:00,2125,31,0.00,2.4,41,47,48,46,46
2019-04-14 04:00,2125,33,0.00,4.9,41,46,48,46,46
2019-04-14 05:00,2125,33,0.82,5.2,40,45,47,46,46
2019-04-14 06:00,2125,38,84.20,4.5,39,44,47,46,46
2019-04-14 07:00,2125,43,284.30,12.9,39,44,47,46,46
2019-04-14 08:00,2125,51,498.80,12.7,40,44,46,46,46
2019-04-14 09:00,2125,55,617.10,12.0,42,44,46,46,46
2019-04-14 10:00,2125,55,797.90,14.2,47,45,46,46,46
2019-04-14 11:00,2125,58,958.00,15.5,51,47,46,46,46
2019-04-14 12:00,2125,61,995.00,14.5,56,49,46,46,46
2019-04-14 13:00,2125,62,962.00,12.2,59,52,46,46,46
2019-04-14 14:00,2125,63,862.00,12.9,61,55,47,46,46
2019-04-14 15:00,2125,65,726.50,14.4,61,58,47,46,46
2019-04-14 16:00,2125,64,441.60,13.9,60,60,48,46,46
2019-04-14 17:00,2125,60,142.40,12.6,59,60,49,46,46
2019-04-14 18:00,2125,58,35.84,10.9,57,60,50,46,46
2019-04-14 19:00,2125,54,0.46,8.1,55,59,51,46,46
2019-04-14 20:00,2125,52,0.00,7.9,54,58,51,46,46
2019-04-14 21:00,2125,46,0.00,3.6,52,57,52,46,46
2019-04-14 22:00,2125,44,0.00,6.1,51,55,52,46,46
2019-04-14 23:00,2125,43,0.00,5.5,50,54,52,46,46
2019-04-15 00:00,2125,45,0.00,3.2,49,53,51,46,46
2019-04-15 01:00,2125,41,0.00,2.8,48,52,51,46,46
2019-04-15 02:00,2125,42,0.00,2.4,47,51,51,47,46
2019-04-15 03:00,2125,39,0.00,2.5,46,50,51,47,46
2019-04-15 04:00,2125,41,0.00,3.7,45,49,50,47,46
2019-04-15 05:00,2125,35,1.15,3.5,44,49,50,47,46
2019-04-15 06:00,2125,32,73.58,2.4,43,48,50,47,46
2019-04-15 07:00,2125,37,245.10,1.0,42,47,49,47,46
2019-04-15 08:00,2125,46,443.30,2.7,43,46,49,47,46
2019-04-15 09:00,2125,50,727.60,5.6,44,47,48,47,46
2019-04-15 10:00,2125,59,820.00,14.2,49,47,48,47,46
2019-04-15 11:00,2125,61,979.00,13.1,54,49,48,47,46
2019-04-15 12:00,2125,64,855.00,14.8,59,51,48,47,46
2019-04-15 13:00,2125,65,746.40,18.0,62,54,48,47,46
2019-04-15 14:00,2125,64,784.10,19.1,62,57,49,47,46
2019-04-15 15:00,2125,64,436.40,17.4,61,59,49,47,46
2019-04-15 16:00,2125,63,331.00,15.4,60,60,50,47,46
2019-04-15 17:00,2125,61,144.10,13.4,59,60,51,47,46
2019-04-15 18:00,2125,59,38.30,12.2,58,60,52,47,46
2019-04-15 19:00,2125,58,0.42,8.5,56,59,52,47,46
2019-04-15 20:00,2125,53,0.00,7.2,55,58,52,47,46
2019-04-15 21:00,2125,53,0.01,6.5,53,57,52,47,46
2019-04-15 22:00,2125,48,0.00,5.0,52,56,53,47,46
2019-04-15 23:00,2125,49,0.00,8.4,51,55,53,47,46
2019-04-16 00:00,2125,50,0.00,9.7,50,54,52,47,46
2019-04-16 01:00,2125,48,0.00,9.4,49,53,52,47,46
2019-04-16 02:00,2125,49,0.00,9.4,49,52,52,47,46
2019-04-16 03:00,2125,49,0.00,11.0,48,51,51,47,46
2019-04-16 04:00,2125,49,0.00,11.1,48,51,51,47,46
2019-04-16 05:00,2125,48,0.40,9.2,47,50,51,47,46
2019-04-16 06:00,2125,47,8.36,7.5,47,50,51,47,46
2019-04-16 07:00,2125,45,73.45,4.6,47,49,50,47,46
2019-04-16 08:00,2125,49,158.30,11.9,47,49,50,47,46
2019-04-16 09:00,2125,48,227.50,11.9,47,49,50,48,46
2019-04-16 10:00,2125,48,231.30,12.4,48,49,50,48,46
2019-04-16 11:00,2125,50,272.60,13.5,49,50,49,48,46
2019-04-16 12:00,2125,50,216.00,12.2,50,50,49,48,46
2019-04-16 13:00,2125,51,190.70,13.0,50,51,49,48,46
2019-04-16 14:00,2125,45,110.50,8.9,51,51,49,48,46
2019-04-16 15:00,2125,42,117.30,8.8,50,51,49,48,46
2019-04-16 16:00,2125,41,131.90,9.9,50,51,49,48,46
2019-04-16 17:00,2125,42,44.67,8.3,49,51,49,48,46
2019-04-16 18:00,2125,39,10.85,6.7,49,51,49,48,46
2019-04-16 19:00,2125,39,0.49,2.7,47,50,49,48,46
2019-04-16 20:00,2125,40,0.00,5.2,46,49,49,48,46
2019-04-16 21:00,2125,38,0.01,4.8,46,49,49,48,46
2019-04-16 22:00,2125,38,0.01,5.2,45,48,49,48,46
2019-04-16 23:00,2125,37,0.00,3.0,44,47,49,48,46
2019-04-17 00:00,2125,37,0.01,3.3,43,47,49,48,46
2019-04-17 01:00,2125,37,0.00,7.2,42,46,48,48,46
2019-04-17 02:00,2125,36,0.00,5.8,42,45,48,48,46
2019-04-17 03:00,2125,35,0.00,5.1,41,45,48,48,46
2019-04-17 04:00,2125,35,0.00,6.2,40,44,47,48,46
2019-04-17 05:00,2125,35,1.27,2.5,40,44,47,48,46
2019-04-17 06:00,2125,32,58.75,1.3,39,43,47,48,46
2019-04-17 07:00,2125,36,268.20,7.9,39,42,46,48,46
2019-04-17 08:00,2125,40,551.30,12.8,39,42,46,48,46
2019-04-17 09:00,2125,44,743.10,14.6,40,42,46,48,46
2019-04-17 10:00,2125,46,888.00,13.8,44,43,45,48,46
2019-04-17 11:00,2125,48,976.00,14.7,48,45,45,48,46
2019-04-17 12:00,2125,51,1005.00,17.2,53,47,45,48,46
2019-04-17 13:00,2125,53,970.00,19.7,55,50,46,48,46
2019-04-17 14:00,2125,54,867.00,21.2,56,53,46,48,46
2019-04-17 15:00,2125,54,714.60,20.1,55,55,47,48,46
2019-04-17 16:00,2125,54,516.80,16.9,54,56,47,48,46
2019-04-17 17:00,2125,53,286.20,13.6,53,56,48,48,46
2019-04-17 18:00,2125,51,83.40,9.8,52,56,49,48,46
2019-04-17 19:00,2125,46,1.00,11.5,51,55,50,48,46
2019-04-17 20:00,2125,46,0.00,13.3,49,54,50,48,46
2019-04-17 21:00,2125,46,0.00,3.6,48,53,50,48,46
2019-04-17 22:00,2125,39,0.00,3.6,47,51,50,48,46
2019-04-17 23:00,2125,36,0.00,2.9,46,50,50,48,46
2019-04-18 00:00,2125,33,0.00,4.0,45,49,50,47,46
2019-04-18 01:00,2125,32,0.00,3.3,44,48,49,47,46
2019-04-18 02:00,2125,33,0.00,3.3,43,47,49,47,46
2019-04-18 03:00,2125,29,0.00,3.5,42,46,49,48,46
2019-04-18 04:00,2125,29,0.00,2.6,41,46,48,48,46
2019-04-18 05:00,2125,30,1.88,2.7,40,45,48,48,46
2019-04-18 06:00,2125,29,104.50,2.3,39,44,47,48,46
2019-04-18 07:00,2125,34,327.90,1.8,39,43,47,48,46
2019-04-18 08:00,2125,44,550.10,2.5,40,43,47,48,46
2019-04-18 09:00,2125,51,743.70,4.2,41,43,46,48,46
2019-04-18 10:00,2125,53,890.00,3.8,48,45,46,48,46
2019-04-18 11:00,2125,56,980.00,3.4,54,47,46,48,46
2019-04-18 12:00,2125,59,1012.00,3.1,60,50,46,48,46
2019-04-18 13:00,2125,62,982.00,3.8,64,54,46,48,46
2019-04-18 14:00,2125,65,881.00,4.3,64,58,47,48,46
2019-04-18 15:00,2125,66,725.40,8.5,63,61,48,47,46
2019-04-18 16:00,2125,67,526.80,7.3,62,63,49,48,46
2019-04-18 17:00,2125,67,308.50,9.3,61,63,51,48,46
2019-04-18 18:00,2125,64,87.80,9.1,59,63,51,47,46
2019-04-18 19:00,2125,56,1.40,5.8,58,62,52,48,46
2019-04-18 20:00,2125,54,0.01,7.0,56,61,53,47,46
2019-04-18 21:00,2125,52,0.01,4.8,54,59,53,47,46
2019-04-18 22:00,2125,50,0.00,3.8,53,58,53,47,46
2019-04-18 23:00,2125,43,0.00,3.3,52,56,53,47,46
2019-04-19 00:00,2125,41,0.00,2.1,50,55,53,48,46
